prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to paint can, sandpaper, clean mug, used mug, dirty mug, paintbrush. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, paint).
property(obj1, can).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, used).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, paintbrush).
referring_expression(the_mug).",the mug,object3,clean mug
"Alex and Bailey are in the garden. Alex is cooking. Bailey is next to used fork, dirty fork, grater, clean fork, dirty pan, rolling pin. Alex asks Bailey to hand them the fork.",Alex and Bailey,garden,cooking,"setting(garden).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, used).
property(obj1, fork).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, grater).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
object(obj6).
property(obj6, rolling).
property(obj6, pin).
referring_expression(the_fork).",the fork,object4,clean fork
"Jordan and Taylor are in the living room. Jordan is cooking. Taylor is next to dirty spoon, spatula, clean spoon, whisk, ladle. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,living room,cooking,"setting(living_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, ladle).
referring_expression(the_spoon).",the spoon,object3,clean spoon
"Casey and Skyler are in the living room. Casey is cooking. Skyler is next to pen, calculator, clean plate, notebook, dirty plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,living room,cooking,"setting(living_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
referring_expression(the_plate).",the plate,object3,clean plate
"Morgan and Riley are in the garden. Morgan is cooking. Riley is next to screwdriver, wrench, dirty fork, hammer, used fork, clean fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,garden,cooking,"setting(garden).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, used).
property(obj5, fork).
object(obj6).
property(obj6, clean).
property(obj6, fork).
referring_expression(the_fork).",the fork,object6,clean fork
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to grater, rolling pin, dirty cup, clean cup, dirty pan. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
referring_expression(the_cup).",the cup,object4,clean cup
"Casey and Skyler are in the restaurant. Casey is cooking. Skyler is next to used plate, greasy plate, dirty plate, clean plate, whisk, spatula, ladle. Casey asks Skyler to hand them the plate.",Casey and Skyler,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, greasy).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, whisk).
object(obj6).
property(obj6, spatula).
object(obj7).
property(obj7, ladle).
referring_expression(the_plate).",the plate,object4,clean plate
"Jordan and Taylor are in the kitchen. Jordan is cooking. Taylor is next to dirty mug, bottle opener, clean mug, used mug, flashlight, pair of scissors. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, bottle).
property(obj2, opener).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, used).
property(obj4, mug).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_mug).",the mug,object3,clean mug
"Morgan and Riley are in the living room. Morgan is cooking. Riley is next to dirty bowl, clean bowl, bread, apple, banana. Morgan asks Riley to hand them the bowl.",Morgan and Riley,living room,cooking,"setting(living_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, apple).
object(obj5).
property(obj5, banana).
referring_expression(the_bowl).",the bowl,object2,clean bowl
"Jordan and Taylor are in the kitchen. Jordan is cooking. Taylor is next to water bottle, cookie, dirty mug, clean mug, snack bar. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, snack).
property(obj5, bar).
referring_expression(the_mug).",the mug,object4,clean mug
"Morgan and Riley are in the living room. Morgan is cooking. Riley is next to pen, calculator, notebook, clean bowl, used bowl, dirty bowl. Morgan asks Riley to hand them the bowl.",Morgan and Riley,living room,cooking,"setting(living_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, used).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object4,clean bowl
"Morgan and Riley are in the garden. Morgan is cooking. Riley is next to used cup, dirty cup, broom, dustpan, empty spray bottle, greasy cup, clean cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,garden,cooking,"setting(garden).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, used).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, empty).
property(obj5, spray).
property(obj5, bottle).
object(obj6).
property(obj6, greasy).
property(obj6, cup).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,clean cup
"Alex and Bailey are in the restaurant. Alex is cooking. Bailey is next to rolling pin, greasy plate, dirty plate, grater, dirty pan, used plate, clean plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, rolling).
property(obj1, pin).
object(obj2).
property(obj2, greasy).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
object(obj6).
property(obj6, used).
property(obj6, plate).
object(obj7).
property(obj7, clean).
property(obj7, plate).
referring_expression(the_plate).",the plate,object7,clean plate
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to dirty plate, pair of scissors, bottle opener, flashlight, clean plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, pair).
property(obj2, of).
property(obj2, scissors).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, clean).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,clean plate
"Casey and Skyler are in the living room. Casey is cooking. Skyler is next to paper clip, used mug, document, clean mug, dirty mug, stapler. Casey asks Skyler to hand them the mug.",Casey and Skyler,living room,cooking,"setting(living_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, used).
property(obj2, mug).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, mug).
object(obj6).
property(obj6, stapler).
referring_expression(the_mug).",the mug,object4,clean mug
"Casey and Skyler are in the dining room. Casey is cooking. Skyler is next to paintbrush, dirty cup, paint can, sandpaper, used cup, greasy cup, clean cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paintbrush).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, sandpaper).
object(obj5).
property(obj5, used).
property(obj5, cup).
object(obj6).
property(obj6, greasy).
property(obj6, cup).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,clean cup
"Alex and Bailey are in the restaurant. Alex is cooking. Bailey is next to clean bowl, dirty bowl, dirty pan, rolling pin, grater. Alex asks Bailey to hand them the bowl.",Alex and Bailey,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, rolling).
property(obj4, pin).
object(obj5).
property(obj5, grater).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Cameron and Charlie are in the restaurant. Cameron is cooking. Charlie is next to hammer, dirty spoon, screwdriver, used spoon, clean spoon, wrench. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, screwdriver).
object(obj4).
property(obj4, used).
property(obj4, spoon).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, wrench).
referring_expression(the_spoon).",the spoon,object5,clean spoon
"Cameron and Charlie are in the kitchen. Cameron is cooking. Charlie is next to paint can, used plate, paintbrush, clean plate, dirty plate, sandpaper. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, paint).
property(obj1, can).
object(obj2).
property(obj2, used).
property(obj2, plate).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, dirty).
property(obj5, plate).
object(obj6).
property(obj6, sandpaper).
referring_expression(the_plate).",the plate,object4,clean plate
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to dirty bowl, empty spray bottle, dustpan, clean bowl, broom. Alex asks Bailey to hand them the bowl.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, clean).
property(obj4, bowl).
object(obj5).
property(obj5, broom).
referring_expression(the_bowl).",the bowl,object4,clean bowl
"Jordan and Taylor are in the garden. Jordan is cooking. Taylor is next to throw pillow, magazine, remote control, clean plate, greasy plate, dirty plate. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,garden,cooking,"setting(garden).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, throw).
property(obj1, pillow).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, greasy).
property(obj5, plate).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object4,clean plate
