prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to dirty spoon, sandpaper, paintbrush, paint can, clean spoon, dirty fork. Casey asks Skyler to hand them the spoon.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Cameron and Charlie are in the living room. Cameron is cleaning. Charlie is next to old cup, cookie, snack bar, dirty cup, water bottle, clean cup, decorative cup, dirty mug. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, old).
property(obj1, cup).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, water).
property(obj5, bottle).
object(obj6).
property(obj6, clean).
property(obj6, cup).
object(obj7).
property(obj7, decorative).
property(obj7, cup).
object(obj8).
property(obj8, dirty).
property(obj8, mug).
referring_expression(the_cup).",the cup,object4,dirty cup
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to remote control, clean bowl, dirty plate, magazine, throw pillow, dirty bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to magazine, throw pillow, clean spoon, old spoon, dirty spoon, dirty bowl, remote control. Morgan asks Riley to hand them the spoon.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, old).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, remote).
property(obj7, control).
referring_expression(the_spoon).",the spoon,object5,dirty spoon
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to dirty cup, ladle, whisk, clean spoon, spatula, dirty spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, whisk).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, spatula).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to ladle, clean fork, spatula, decorative fork, old fork, dirty fork, dirty mug, whisk. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, spatula).
object(obj4).
property(obj4, decorative).
property(obj4, fork).
object(obj5).
property(obj5, old).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, dirty).
property(obj7, mug).
object(obj8).
property(obj8, whisk).
referring_expression(the_fork).",the fork,object6,dirty fork
"Casey and Skyler are in the restaurant. Casey is cleaning. Skyler is next to decorative spoon, magazine, remote control, throw pillow, clean spoon, dirty spoon, dirty cup. Casey asks Skyler to hand them the spoon.",Casey and Skyler,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, spoon).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, throw).
property(obj4, pillow).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to clean fork, calculator, notebook, pen, dirty fork, dirty bowl, decorative fork. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, dirty).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, decorative).
property(obj7, fork).
referring_expression(the_fork).",the fork,object5,dirty fork
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to dirty cup, dirty fork, clean cup, paint can, paintbrush, sandpaper, decorative cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, sandpaper).
object(obj7).
property(obj7, decorative).
property(obj7, cup).
referring_expression(the_cup).",the cup,object1,dirty cup
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to flashlight, clean plate, bottle opener, dirty cup, pair of scissors, dirty plate, decorative plate. Casey asks Skyler to hand them the plate.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
object(obj7).
property(obj7, decorative).
property(obj7, plate).
referring_expression(the_plate).",the plate,object6,dirty plate
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to dirty spoon, toothbrush, dirty fork, toothpaste, old spoon, comb, clean spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, toothbrush).
object(obj3).
property(obj3, dirty).
property(obj3, fork).
object(obj4).
property(obj4, toothpaste).
object(obj5).
property(obj5, old).
property(obj5, spoon).
object(obj6).
property(obj6, comb).
object(obj7).
property(obj7, clean).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to clean bowl, mouse, keyboard, USB drive, dirty bowl, dirty mug. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, mouse).
object(obj3).
property(obj3, keyboard).
object(obj4).
property(obj4, USB).
property(obj4, drive).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
referring_expression(the_bowl).",the bowl,object5,dirty bowl
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to candle, lighter, dirty plate, matchbox, decorative plate, dirty bowl, old plate, clean plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, candle).
object(obj2).
property(obj2, lighter).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, matchbox).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, old).
property(obj7, plate).
object(obj8).
property(obj8, clean).
property(obj8, plate).
referring_expression(the_plate).",the plate,object3,dirty plate
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to dirty bowl, decorative mug, magazine, clean mug, remote control, dirty mug, throw pillow. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, bowl).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, remote).
property(obj5, control).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
referring_expression(the_mug).",the mug,object6,dirty mug
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to decorative bowl, paint can, paintbrush, dirty bowl, clean bowl, dirty fork, sandpaper. Casey asks Skyler to hand them the bowl.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, paint).
property(obj2, can).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, sandpaper).
referring_expression(the_bowl).",the bowl,object4,dirty bowl
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to headphones, dirty spoon, decorative spoon, clean spoon, dirty bowl, game controller, phone charger. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, headphones).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, decorative).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, game).
property(obj6, controller).
object(obj7).
property(obj7, phone).
property(obj7, charger).
referring_expression(the_spoon).",the spoon,object2,dirty spoon
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to dirty cup, plate rack, clean fork, old fork, oven mitt, dirty fork, measuring cup. Casey asks Skyler to hand them the fork.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, plate).
property(obj2, rack).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, old).
property(obj4, fork).
object(obj5).
property(obj5, oven).
property(obj5, mitt).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, measuring).
property(obj7, cup).
referring_expression(the_fork).",the fork,object6,dirty fork
"Cameron and Charlie are in the garden. Cameron is cleaning. Charlie is next to banana, clean cup, apple, bread, dirty cup, dirty bowl. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,cleaning,"setting(garden).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_cup).",the cup,object5,dirty cup
"Cameron and Charlie are in the kitchen. Cameron is cleaning. Charlie is next to dirty plate, banana, clean bowl, apple, bread, dirty bowl. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, apple).
object(obj5).
property(obj5, bread).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,dirty bowl
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to grater, dirty bowl, clean fork, dirty fork, rolling pin, clean pan, old fork. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, clean).
property(obj6, pan).
object(obj7).
property(obj7, old).
property(obj7, fork).
referring_expression(the_fork).",the fork,object4,dirty fork
