prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to screwdriver, wrench, hammer, mug, decorative mug, decorative mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
referring_expression(the_mug).",the mug,object4,mug
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to pen, calculator, decorative cup, cup, decorative cup, notebook. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, notebook).
referring_expression(the_cup).",the cup,object4,cup
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to pair of scissors, decorative bowl, flashlight, decorative bowl, bottle opener, decorative bowl, bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, pair).
property(obj1, of).
property(obj1, scissors).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, decorative).
property(obj6, bowl).
object(obj7).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object7,bowl
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to ladle, decorative plate, spatula, whisk, plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, spatula).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,plate
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to decorative tray, rolling pin, tray, grater, dirty pan. Cameron asks Charlie to hand them the tray.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, tray).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, dirty).
property(obj5, pan).
referring_expression(the_tray).",the tray,object3,tray
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to notebook, pen, decorative tray, calculator, tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, tray).
referring_expression(the_tray).",the tray,object5,tray
"Morgan and Riley are in the living room. Morgan is serving. Riley is next to dirty pan, decorative cup, cup, grater, rolling pin. Morgan asks Riley to hand them the cup.",Morgan and Riley,living room,serving,"setting(living_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
referring_expression(the_cup).",the cup,object3,cup
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to decorative plate, plate, decorative plate, wrench, hammer, screwdriver. Casey asks Skyler to hand them the plate.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, hammer).
object(obj6).
property(obj6, screwdriver).
referring_expression(the_plate).",the plate,object2,plate
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to paintbrush, sandpaper, paint can, decorative bowl, bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, paintbrush).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, decorative).
property(obj4, bowl).
object(obj5).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object5,bowl
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to empty spray bottle, cup, dustpan, broom, decorative cup. Alex asks Bailey to hand them the cup.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, empty).
property(obj1, spray).
property(obj1, bottle).
object(obj2).
property(obj2, cup).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
referring_expression(the_cup).",the cup,object2,cup
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to pen, decorative cup, decorative cup, cup, calculator, notebook. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, cup).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, notebook).
referring_expression(the_cup).",the cup,object4,cup
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to decorative cup, whisk, ladle, decorative cup, spatula, cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, spatula).
object(obj6).
property(obj6, cup).
referring_expression(the_cup).",the cup,object6,cup
"Jordan and Taylor are in the kitchen. Jordan is serving. Taylor is next to screwdriver, decorative bowl, wrench, hammer, decorative bowl, bowl. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,kitchen,serving,"setting(kitchen).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,bowl
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to pair of scissors, decorative mug, mug, flashlight, bottle opener. Morgan asks Riley to hand them the mug.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, pair).
property(obj1, of).
property(obj1, scissors).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, flashlight).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
referring_expression(the_mug).",the mug,object3,mug
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to paper clip, plate, decorative plate, document, decorative plate, stapler. Alex asks Bailey to hand them the plate.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paper).
property(obj1, clip).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
object(obj6).
property(obj6, stapler).
referring_expression(the_plate).",the plate,object2,plate
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to whisk, decorative plate, decorative plate, ladle, plate, spatula. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, whisk).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, ladle).
object(obj5).
property(obj5, plate).
object(obj6).
property(obj6, spatula).
referring_expression(the_plate).",the plate,object5,plate
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to decorative cup, cup, paint can, decorative cup, paintbrush, sandpaper. Casey asks Skyler to hand them the cup.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, cup).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, sandpaper).
referring_expression(the_cup).",the cup,object2,cup
"Morgan and Riley are in the kitchen. Morgan is serving. Riley is next to decorative plate, plate, notebook, calculator, pen. Morgan asks Riley to hand them the plate.",Morgan and Riley,kitchen,serving,"setting(kitchen).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, pen).
referring_expression(the_plate).",the plate,object2,plate
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to tray, sandpaper, decorative tray, paint can, decorative tray, paintbrush. Morgan asks Riley to hand them the tray.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, tray).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
object(obj6).
property(obj6, paintbrush).
referring_expression(the_tray).",the tray,object1,tray
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to snack bar, cookie, water bottle, bowl, decorative bowl. Casey asks Skyler to hand them the bowl.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, snack).
property(obj1, bar).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, water).
property(obj3, bottle).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
referring_expression(the_bowl).",the bowl,object4,bowl
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to decorative mug, paper clip, mug, document, decorative mug, stapler. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
object(obj6).
property(obj6, stapler).
referring_expression(the_mug).",the mug,object3,mug
