prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to stapler, paper clip, clean bowl, dirty bowl, document, clean mug. Morgan asks Riley to hand them the bowl.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, paper).
property(obj2, clip).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, document).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_bowl).",the bowl,object3,clean bowl
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to clean fork, spatula, dirty bowl, ladle, clean bowl, whisk. Casey asks Skyler to hand them the bowl.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, ladle).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, whisk).
referring_expression(the_bowl).",the bowl,object5,clean bowl
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to broom, clean mug, dirty cup, empty spray bottle, dustpan, clean cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, empty).
property(obj4, spray).
property(obj4, bottle).
object(obj5).
property(obj5, dustpan).
object(obj6).
property(obj6, clean).
property(obj6, cup).
referring_expression(the_cup).",the cup,object6,clean cup
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to clean mug, grater, dirty pan, dirty mug, greasy mug, clean bowl, rolling pin, used mug. Morgan asks Riley to hand them the mug.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, greasy).
property(obj5, mug).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
object(obj7).
property(obj7, rolling).
property(obj7, pin).
object(obj8).
property(obj8, used).
property(obj8, mug).
referring_expression(the_mug).",the mug,object1,clean mug
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to remote control, throw pillow, clean fork, dirty mug, magazine, clean mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, throw).
property(obj2, pillow).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, magazine).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,clean mug
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to dirty mug, clean plate, magazine, remote control, greasy mug, clean mug, throw pillow, used mug. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, magazine).
object(obj4).
property(obj4, remote).
property(obj4, control).
object(obj5).
property(obj5, greasy).
property(obj5, mug).
object(obj6).
property(obj6, clean).
property(obj6, mug).
object(obj7).
property(obj7, throw).
property(obj7, pillow).
object(obj8).
property(obj8, used).
property(obj8, mug).
referring_expression(the_mug).",the mug,object6,clean mug
"Cameron and Charlie are in the banquet hall. Cameron is serving. Charlie is next to ladle, clean bowl, clean spoon, whisk, used spoon, dirty spoon, spatula. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, clean).
property(obj2, bowl).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, used).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, spatula).
referring_expression(the_spoon).",the spoon,object3,clean spoon
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to stapler, clean cup, document, dirty spoon, paper clip, clean spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, document).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, clean).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object6,clean spoon
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to lamp, book, plant, clean plate, clean cup, dirty plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object4,clean plate
"Cameron and Charlie are in the living room. Cameron is serving. Charlie is next to clean bowl, used bowl, dirty bowl, stapler, clean fork, paper clip, document. Cameron asks Charlie to hand them the bowl.",Cameron and Charlie,living room,serving,"setting(living_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, used).
property(obj2, bowl).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, paper).
property(obj6, clip).
object(obj7).
property(obj7, document).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to throw pillow, dirty bowl, remote control, used bowl, clean bowl, magazine, clean fork. Casey asks Skyler to hand them the bowl.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, throw).
property(obj1, pillow).
object(obj2).
property(obj2, dirty).
property(obj2, bowl).
object(obj3).
property(obj3, remote).
property(obj3, control).
object(obj4).
property(obj4, used).
property(obj4, bowl).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, magazine).
object(obj7).
property(obj7, clean).
property(obj7, fork).
referring_expression(the_bowl).",the bowl,object5,clean bowl
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to clean mug, clean spoon, dirty mug, broom, dustpan, empty spray bottle. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, clean).
property(obj2, spoon).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, dustpan).
object(obj6).
property(obj6, empty).
property(obj6, spray).
property(obj6, bottle).
referring_expression(the_mug).",the mug,object1,clean mug
"Jordan and Taylor are in the restaurant. Jordan is serving. Taylor is next to clean mug, screwdriver, dirty spoon, clean spoon, wrench, hammer. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,restaurant,serving,"setting(restaurant).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, hammer).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to apple, bread, clean plate, clean fork, banana, dirty plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, apple).
object(obj2).
property(obj2, bread).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,clean plate
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to screwdriver, hammer, wrench, clean fork, used fork, dirty fork, clean spoon. Alex asks Bailey to hand them the fork.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, used).
property(obj5, fork).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
object(obj7).
property(obj7, clean).
property(obj7, spoon).
referring_expression(the_fork).",the fork,object4,clean fork
"Cameron and Charlie are in the kitchen. Cameron is serving. Charlie is next to screwdriver, wrench, clean mug, dirty mug, greasy mug, hammer, clean bowl. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,kitchen,serving,"setting(kitchen).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, mug).
object(obj5).
property(obj5, greasy).
property(obj5, mug).
object(obj6).
property(obj6, hammer).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_mug).",the mug,object3,clean mug
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to bread, greasy mug, clean spoon, clean mug, banana, apple, dirty mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, bread).
object(obj2).
property(obj2, greasy).
property(obj2, mug).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, apple).
object(obj7).
property(obj7, dirty).
property(obj7, mug).
referring_expression(the_mug).",the mug,object4,clean mug
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to used spoon, dustpan, clean cup, broom, clean spoon, dirty spoon, empty spray bottle. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, used).
property(obj1, spoon).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, empty).
property(obj7, spray).
property(obj7, bottle).
referring_expression(the_spoon).",the spoon,object5,clean spoon
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to spatula, ladle, clean fork, dirty fork, whisk, clean cup. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, whisk).
object(obj6).
property(obj6, clean).
property(obj6, cup).
referring_expression(the_fork).",the fork,object3,clean fork
