prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to grater, dirty pan, rolling pin, spray bottle in use, spray bottle, spray bottle in use. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, grater).
object(obj2).
property(obj2, dirty_pan).
object(obj3).
property(obj3, rolling_pin).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, spray_bottle).
object(obj6).
property(obj6, in_use).
property(obj6, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object5,spray bottle
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to bucket, apple, bread, banana, bucket in use. Morgan asks Riley to hand them the bucket.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, banana).
object(obj5).
property(obj5, in_use).
property(obj5, bucket).
referring_expression(the_bucket).",the bucket,object1,bucket
"Casey and Skyler are in the living room. Casey is cleaning. Skyler is next to spray bottle, rolling pin, dirty pan, spray bottle in use, grater. Casey asks Skyler to hand them the spray bottle.",Casey and Skyler,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, spray_bottle).
object(obj2).
property(obj2, rolling_pin).
object(obj3).
property(obj3, dirty_pan).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, grater).
referring_expression(the_spray_bottle).",the spray bottle,object1,spray bottle
"Alex and Bailey are in the living room. Alex is cleaning. Bailey is next to paintbrush, sandpaper, rag in use, rag, rag in use, paint can. Alex asks Bailey to hand them the rag.",Alex and Bailey,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paintbrush).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, rag).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, paint_can).
referring_expression(the_rag).",the rag,object4,rag
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to paint can, sandpaper, spray bottle in use, spray bottle, paintbrush. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, paint_can).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, paintbrush).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to pair of scissors, rag, flashlight, bottle opener, rag in use. Alex asks Bailey to hand them the rag.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, pair_of_scissors).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, bottle_opener).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
referring_expression(the_rag).",the rag,object2,rag
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to throw pillow, rag in use, rag, remote control, magazine. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, throw_pillow).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, remote_control).
object(obj5).
property(obj5, magazine).
referring_expression(the_rag).",the rag,object3,rag
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to mop in use, dustpan, mop in use, empty spray bottle, mop, broom. Morgan asks Riley to hand them the mop.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, dustpan).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, empty_spray_bottle).
object(obj5).
property(obj5, mop).
object(obj6).
property(obj6, broom).
referring_expression(the_mop).",the mop,object5,mop
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to paint can, sandpaper, paintbrush, mop in use, mop. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, paint_can).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, mop).
referring_expression(the_mop).",the mop,object5,mop
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to throw pillow, bucket in use, bucket in use, bucket, remote control, magazine. Alex asks Bailey to hand them the bucket.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, throw_pillow).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, remote_control).
object(obj6).
property(obj6, magazine).
referring_expression(the_bucket).",the bucket,object4,bucket
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to bucket in use, bucket in use, dustpan, empty spray bottle, bucket, broom. Alex asks Bailey to hand them the bucket.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, dustpan).
object(obj4).
property(obj4, empty_spray_bottle).
object(obj5).
property(obj5, bucket).
object(obj6).
property(obj6, broom).
referring_expression(the_bucket).",the bucket,object5,bucket
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to ladle, whisk, spray bottle, spray bottle in use, spatula. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, spray_bottle).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, spatula).
referring_expression(the_spray_bottle).",the spray bottle,object3,spray bottle
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to mop in use, mop in use, sandpaper, paint can, paintbrush, mop. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, sandpaper).
object(obj4).
property(obj4, paint_can).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to bucket, bucket in use, throw pillow, remote control, magazine. Cameron asks Charlie to hand them the bucket.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, bucket).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, throw_pillow).
object(obj4).
property(obj4, remote_control).
object(obj5).
property(obj5, magazine).
referring_expression(the_bucket).",the bucket,object1,bucket
"Morgan and Riley are in the kitchen. Morgan is cleaning. Riley is next to water bottle, rag, cookie, snack bar, rag in use. Morgan asks Riley to hand them the rag.",Morgan and Riley,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, water_bottle).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, cookie).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
referring_expression(the_rag).",the rag,object2,rag
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to sandpaper, paint can, rag, paintbrush, rag in use. Jordan asks Taylor to hand them the rag.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, paint_can).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
referring_expression(the_rag).",the rag,object3,rag
"Casey and Skyler are in the banquet hall. Casey is cleaning. Skyler is next to rag, water bottle, rag in use, snack bar, cookie, rag in use. Casey asks Skyler to hand them the rag.",Casey and Skyler,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, water_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, rag).
object(obj4).
property(obj4, snack_bar).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
referring_expression(the_rag).",the rag,object1,rag
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to broom in use, paintbrush, broom in use, paint can, broom, sandpaper. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, paintbrush).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, paint_can).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, sandpaper).
referring_expression(the_broom).",the broom,object5,broom
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to calculator, pen, notebook, broom in use, broom. Alex asks Bailey to hand them the broom.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, broom).
referring_expression(the_broom).",the broom,object5,broom
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to rolling pin, dirty pan, mop in use, grater, mop in use, mop. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, rolling_pin).
object(obj2).
property(obj2, dirty_pan).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to hammer, wrench, rag, screwdriver, rag in use. Cameron asks Charlie to hand them the rag.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
referring_expression(the_rag).",the rag,object3,rag
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to empty spray bottle, spray bottle, spray bottle in use, dustpan, broom. Alex asks Bailey to hand them the spray bottle.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, empty_spray_bottle).
object(obj2).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, broom).
referring_expression(the_spray_bottle).",the spray bottle,object2,spray bottle
"Casey and Skyler are in the garden. Casey is cleaning. Skyler is next to water bottle, snack bar, spray bottle, cookie, spray bottle in use. Casey asks Skyler to hand them the spray bottle.",Casey and Skyler,garden,cleaning,"setting(garden).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, water_bottle).
object(obj2).
property(obj2, snack_bar).
object(obj3).
property(obj3, spray_bottle).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, in_use).
property(obj5, spray_bottle).
referring_expression(the_spray_bottle).",the spray bottle,object3,spray bottle
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to broom in use, broom in use, rolling pin, broom in use, broom, dirty pan, grater. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, rolling_pin).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, dirty_pan).
object(obj7).
property(obj7, grater).
referring_expression(the_broom).",the broom,object5,broom
